,Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Mouse position X,Mouse position Y
11508,3677634,613508067891,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078167437.0,,,1826.0,831.0,1784.0,831.0,1869.0,830.0,"0,38070","0,34135","-0,85939","0,32757","0,36148","-0,87294",,,Valid,Valid,"221,4","-12,3","603,7","287,6","-20,8","598,7","488,9","227,5","512,3","227,1",,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,258.0,14.0,1827.0,827.0,,,,
11509,3686024,613508076281,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078175827.0,,,1833.0,827.0,1788.0,829.0,1879.0,825.0,"0,38203","0,34037","-0,85919","0,33124","0,35944","-0,87240","4,20","3,79",Valid,Valid,"221,5","-12,3","603,8","287,6","-21,0","598,9","489,9","226,9","515,0","225,8",,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,258.0,14.0,1827.0,827.0,,,,
11510,3694309,613508084566,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078184112.0,,,1834.0,824.0,1788.0,822.0,1880.0,826.0,"0,38265","0,33801","-0,85984","0,33143","0,35974","-0,87221",,,Valid,Valid,"221,5","-12,3","603,7","287,6","-21,0","599,0","490,1","225,0","515,2","226,0",,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,258.0,14.0,1827.0,827.0,,,,
11511,3702644,613508092901,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078192447.0,,,1833.0,823.0,1783.0,820.0,1882.0,827.0,"0,38111","0,33733","-0,86079","0,33218","0,35994","-0,87184",,,Valid,Valid,"221,4","-12,3","603,7","287,6","-21,0","599,1","488,7","224,3","515,8","226,3",,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,258.0,14.0,1827.0,827.0,,,,
11512,3710963,613508101220,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078200765.0,,,1830.0,823.0,1782.0,815.0,1877.0,830.0,"0,38092","0,33573","-0,86150","0,33026","0,36138","-0,87197","4,17","3,89",Valid,Valid,"221,4","-12,3","603,8","287,6","-21,1","599,2","488,4","223,0","514,6","227,2",,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,258.0,14.0,1827.0,827.0,,,,
11513,3719360,613508109617,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078209162.0,,,1829.0,826.0,1778.0,825.0,1880.0,827.0,"0,37902","0,33931","-0,86094","0,33152","0,36006","-0,87204",,,Valid,Valid,"221,4","-12,3","603,7","287,6","-21,1","599,1","487,2","225,7","515,4","226,3",,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,258.0,14.0,1827.0,827.0,,,,
11514,3727656,613508117913,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078217458.0,,,1832.0,821.0,1778.0,825.0,1887.0,817.0,"0,37927","0,33931","-0,86083","0,33425","0,35619","-0,87259",,,Valid,Valid,"221,4","-12,3","603,7","287,6","-21,1","599,1","487,4","225,7","517,1","223,5",,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,258.0,14.0,1827.0,827.0,,,,
11515,3735968,613508126225,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078225769.0,,,1830.0,825.0,1770.0,835.0,1890.0,815.0,"0,37595","0,34338","-0,86067","0,33566","0,35548","-0,87233","4,24","3,83",Valid,Valid,"221,4","-12,3","603,8","287,6","-21,1","599,1","485,1","228,6","518,1","223,1",,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,258.0,14.0,1827.0,827.0,,,,
11516,3744303,613508134560,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078234104.0,,,1825.0,825.0,1767.0,830.0,1884.0,820.0,"0,37523","0,34180","-0,86161","0,33307","0,35733","-0,87257",,,Valid,Valid,"221,4","-12,3","603,8","287,6","-21,0","599,0","484,3","227,3","516,2","224,3",,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,258.0,14.0,1827.0,827.0,,,,
11517,3752624,613508142881,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078242425.0,,,1808.0,832.0,1748.0,838.0,1869.0,827.0,"0,36842","0,34523","-0,86318","0,32751","0,36068","-0,87330",,,Valid,Valid,"221,3","-12,3","603,9","287,5","-21,0","599,0","479,1","229,2","512,1","226,4",,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,258.0,14.0,1827.0,827.0,,,,
11518,3760970,613508151227,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078250770.0,,,1815.0,825.0,1759.0,828.0,1871.0,822.0,"0,37261","0,34150","-0,86287","0,32860","0,35886","-0,87364","4,17","3,83",Valid,Valid,"221,3","-12,4","604,0","287,5","-21,0","598,9","482,2","226,7","512,8","225,1",,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,258.0,14.0,1827.0,827.0,,,,
11519,3769291,613508159548,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078259091.0,,,1815.0,823.0,1760.0,827.0,1870.0,820.0,"0,37287","0,34092","-0,86298","0,32850","0,35801","-0,87402",,,Valid,Valid,"221,3","-12,4","604,1","287,5","-20,9","598,8","482,3","226,2","512,6","224,4",,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,258.0,14.0,1827.0,827.0,,,,
11520,3777631,613508167888,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078267431.0,,,1822.0,818.0,1766.0,821.0,1877.0,815.0,"0,37535","0,33868","-0,86279","0,33113","0,35582","-0,87393",,,Valid,Valid,"221,3","-12,5","604,2","287,5","-20,9","598,8","484,1","224,7","514,3","222,9",,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,258.0,14.0,1827.0,827.0,,,,
11521,3786000,613508176257,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078275800.0,,,1813.0,821.0,1757.0,826.0,1868.0,816.0,"0,37207","0,34104","-0,86328","0,32820","0,35663","-0,87470","4,24","3,85",Valid,Valid,"221,2","-12,6","604,3","287,4","-20,9","598,7","481,6","226,1","512,0","223,2",,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,75.0,23.0,,,,,,
11522,3794304,613508184561,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078284103.0,,,1784.0,811.0,1724.0,819.0,1845.0,803.0,"0,36138","0,34036","-0,86808","0,32064","0,35354","-0,87875",,,Valid,Valid,"221,0","-12,8","604,4","287,1","-20,9","598,5","472,6","224,2","505,5","219,9",,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,75.0,23.0,,,,,,
11523,3802633,613508192890,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078292432.0,,,1693.0,785.0,1627.0,795.0,1759.0,775.0,"0,32835","0,33673","-0,88250","0,29077","0,34726","-0,89155",,,Valid,Valid,"220,8","-13,3","605,0","286,8","-20,9","598,4","445,9","217,6","482,0","212,1",,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,75.0,23.0,,,,,,
11524,3811029,613508201286,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078300828.0,,,1541.0,708.0,1456.0,723.0,1626.0,694.0,"0,26813","0,31780","-0,90946","0,24330","0,32244","-0,91479","4,38","3,83",Valid,Valid,"220,6","-13,6","605,3","286,6","-21,0","598,2","399,0","197,9","445,7","189,8","0,9666","0,6560","0,8982","0,6697",,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,75.0,23.0,,,,,,
11525,3819298,613508209555,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078309096.0,,,1417.0,629.0,1329.0,641.0,1505.0,617.0,"0,22134","0,29096","-0,93078","0,19692","0,29679","-0,93442",,,Valid,Valid,"220,4","-13,7","605,4","286,4","-21,1","598,1","364,4","175,6","412,4","168,9","0,8671","0,5827","0,7967","0,5940","0,9375","0,5715",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,75.0,23.0,,,,,,
11526,3827700,613508217957,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078317498.0,,,1289.0,528.0,1183.0,500.0,1395.0,555.0,"0,16455","0,23816","-0,95718","0,15243","0,27466","-0,94938",,,Valid,Valid,"220,3","-13,8","605,4","286,2","-21,1","598,1","324,3","136,9","382,2","151,9","0,7642","0,4885","0,6794","0,4630","0,8490","0,5139",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,75.0,23.0,,,,,,
11527,3835965,613508226222,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078325763.0,,,1223.0,495.0,1148.0,497.0,1298.0,493.0,"0,14994","0,23757","-0,95973","0,11188","0,25086","-0,96154","4,32","3,92",Valid,Valid,"220,1","-13,9","605,5","286,0","-21,2","598,1","314,7","136,0","355,6","134,8","0,7112","0,4581","0,6512","0,4601","0,7711","0,4562",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,75.0,23.0,,,,,,
11528,3844324,613508234581,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078334122.0,,,1147.0,451.0,1079.0,455.0,1216.0,448.0,"0,12076","0,22125","-0,96771","0,07667","0,23305","-0,96944",,,Valid,Valid,"220,0","-13,9","605,5","285,9","-21,2","598,0","295,6","124,5","333,2","122,6","0,6503","0,4179","0,5952","0,4212","0,7054","0,4146",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,75.0,23.0,,,,,,
11529,3852626,613508242883,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078342423.0,,,1064.0,385.0,1009.0,389.0,1119.0,380.0,"0,09102","0,19479","-0,97661","0,03390","0,20503","-0,97817",,,Valid,Valid,"220,0","-14,3","606,2","285,9","-21,3","598,1","276,5","106,6","306,6","104,1","0,5833","0,3564","0,5391","0,3606","0,6276","0,3522",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,75.0,23.0,,,,,,
11530,3860950,613508251207,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078350747.0,,,1064.0,385.0,1009.0,389.0,1119.0,380.0,"0,09099","0,19488","-0,97660","0,03393","0,20513","-0,97815","4,36","3,98",Valid,Valid,"219,9","-14,5","606,4","286,0","-21,3","598,2","276,4","106,6","306,7","104,1","0,5834","0,3564","0,5390","0,3605","0,6278","0,3523",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,133.0,15.0,1070.0,385.0,"0,5885","0,3563",,
11531,3869296,613508259553,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078359093.0,,,1049.0,384.0,999.0,397.0,1100.0,370.0,"0,08647","0,19960","-0,97605","0,02519","0,20147","-0,97917",,,Valid,Valid,"219,8","-15,8","608,9","286,1","-22,0","599,4","273,8","108,7","301,5","101,3","0,5719","0,3554","0,5312","0,3679","0,6125","0,3428",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,133.0,15.0,1070.0,385.0,"0,5885","0,3563",,
11532,3877629,613508267886,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078367425.0,,,1054.0,368.0,1004.0,347.0,1104.0,389.0,"0,08905","0,17941","-0,97974","0,02651","0,21024","-0,97729",,,Valid,Valid,"219,7","-16,7","610,6","286,2","-22,8","600,9","275,2","95,1","302,5","106,4","0,5754","0,3409","0,5354","0,3217","0,6154","0,3601",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,133.0,15.0,1070.0,385.0,"0,5885","0,3563",,
11533,3885953,613508276210,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078375749.0,,,1060.0,381.0,1006.0,374.0,1114.0,388.0,"0,08948","0,19093","-0,97752","0,03097","0,21061","-0,97708","4,37","3,86",Valid,Valid,"219,7","-17,2","611,5","286,3","-23,5","602,0","275,6","102,2","305,4","106,3","0,5803","0,3527","0,5367","0,3459","0,6239","0,3596",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,133.0,15.0,1070.0,385.0,"0,5885","0,3563",,
11534,3894290,613508284547,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078384086.0,,,1066.0,373.0,1010.0,351.0,1122.0,394.0,"0,09143","0,18171","-0,97909","0,03424","0,21311","-0,97643",,,Valid,Valid,"219,7","-17,3","611,7","286,4","-23,7","602,4","276,8","96,2","307,5","107,8","0,5851","0,3450","0,5401","0,3254","0,6301","0,3646",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,133.0,15.0,1070.0,385.0,"0,5885","0,3563",,
11535,3902667,613508292924,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078392463.0,,,1073.0,380.0,1021.0,377.0,1125.0,383.0,"0,09597","0,19224","-0,97664","0,03538","0,20881","-0,97732",,,Valid,Valid,"219,6","-17,2","611,4","286,4","-23,8","602,6","279,7","103,2","308,2","104,9","0,5904","0,3520","0,5487","0,3490","0,6322","0,3550",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,133.0,15.0,1070.0,385.0,"0,5885","0,3563",,
11536,3910951,613508301208,Eye Tracker,Participant0024,10.02.2021,Participant0024,Recording2,10.02.2021,10.02.2021,13:30:04.813,12:30:04.813,65466,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",4078400746.0,,,1075.0,382.0,1025.0,381.0,1125.0,383.0,"0,09775","0,19370","-0,97618","0,03523","0,20906","-0,97727","4,36","3,89",Valid,Valid,"219,7","-17,2","611,3","286,5","-24,1","603,0","280,9","104,1","308,2","104,9","0,5921","0,3537","0,5521","0,3524","0,6322","0,3550",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,133.0,15.0,1070.0,385.0,"0,5885","0,3563",,
