,Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Mouse position X,Mouse position Y
24436,6002397,1666143623915,Mouse,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,59.0,,,,,-456.0,981.0
24437,6009152,1666143630670,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",416883060.0,,,404.0,124.0,,,404.0,124.0,,,,"-0,36793","-0,22145","-0,90310",,"3,12",Invalid,Valid,,,,"288,4","141,0","436,4",,,"110,6","34,0","0,0533","0,1149",,,"0,0533","0,1149",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,59.0,,,,,,
24438,6017478,1666143638996,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",416891386.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,61.0,,,,,,
24439,6025847,1666143647365,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",416899754.0,,,403.0,123.0,,,403.0,123.0,,,,"-0,36835","-0,22186","-0,90283",,,Invalid,Valid,,,,"288,4","140,8","436,3",,,"110,4","33,5","0,0526","0,1135",,,"0,0526","0,1135",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,60.0,,,,,,
24440,6026448,1666143647966,Mouse,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,60.0,,,,,-456.0,981.0
24441,6034142,1666143655660,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",416908049.0,,,438.0,178.0,,,438.0,178.0,,,,"-0,35338","-0,19323","-0,91531",,"3,15",Invalid,Valid,,,,"288,5","140,9","436,5",,,"120,0","48,7","0,0806","0,1649",,,"0,0806","0,1649",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,17.0,60.0,,,,,,
24442,6042484,1666143664002,Mouse,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,62.0,,,,,-456.0,981.0
24443,6042486,1666143664004,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",416916393.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,EyesNotFound,8.0,62.0,,,,,,
24444,6050811,1666143672329,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",416924718.0,,,382.0,235.0,178.0,203.0,587.0,268.0,"-0,34437","-0,13648","-0,92886","-0,27938","-0,14703","-0,94886",,,Valid,Valid,"227,1","126,2","481,3","289,4","141,1","436,5","48,7","55,4","160,9","73,5","0,0362","0,2180",,,"0,2004","0,2485",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,50.0,14.0,,,,,,
24445,6056117,1666143677635,Mouse,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,50.0,14.0,,,,,-456.0,979.0
24446,6059176,1666143680694,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",416933083.0,,,523.0,332.0,241.0,259.0,805.0,405.0,"-0,31652","-0,10818","-0,94240","-0,15583","-0,06852","-0,98540","3,69","3,27",Valid,Valid,"227,7","126,2","481,4","289,6","141,2","436,6","66,0","71,0","220,5","110,8","0,1489","0,3076",,,"0,3753","0,3750",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,50.0,14.0,,,,,,
24447,6067477,1666143688995,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",416941384.0,,,585.0,350.0,291.0,284.0,878.0,416.0,"-0,29311","-0,09636","-0,95121","-0,11181","-0,06219","-0,99178",,,Valid,Valid,"228,2","126,4","481,4","289,8","141,3","436,6","79,9","77,6","240,6","114,0","0,1986","0,3241",,,"0,4340","0,3856",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,50.0,14.0,,,,,,
24448,6074326,1666143695844,Mouse,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,50.0,14.0,,,,,-456.0,979.0
24449,6075824,1666143697342,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",416949730.0,,,689.0,396.0,410.0,333.0,969.0,460.0,"-0,23382","-0,07084","-0,96970","-0,05696","-0,03551","-0,99775",,,Valid,Valid,"228,4","126,4","481,4","290,4","141,3","436,6","112,3","91,2","265,5","125,8","0,2826","0,3671","0,0581","0,3085","0,5071","0,4256",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,50.0,14.0,,,,,,
24450,6084168,1666143705686,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",416958074.0,,,749.0,424.0,487.0,359.0,1011.0,489.0,"-0,19362","-0,05790","-0,97937","-0,03063","-0,01712","-0,99938","3,62","3,03",Valid,Valid,"228,6","126,6","480,8","290,4","141,3","436,7","133,5","98,2","277,0","133,8","0,3305","0,3925","0,1203","0,3321","0,5406","0,4528",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,50.0,14.0,,,,,,
24451,6092470,1666143713988,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",416966376.0,,,766.0,432.0,522.0,374.0,1010.0,489.0,"-0,17565","-0,05053","-0,98316","-0,03041","-0,01660","-0,99940",,,Valid,Valid,"228,7","127,0","479,6","290,2","141,1","437,4","143,0","102,4","276,9","133,8","0,3443","0,3996","0,1481","0,3464","0,5405","0,4528",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,50.0,14.0,,,,,,
24452,6100831,1666143722349,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",416974736.0,,,772.0,421.0,521.0,374.0,1023.0,467.0,"-0,17582","-0,05079","-0,98311","-0,02346","-0,02939","-0,99929",,,Valid,Valid,"228,6","127,2","479,3","290,7","140,8","438,0","142,9","102,4","280,4","127,9","0,3492","0,3896","0,1477","0,3465","0,5506","0,4327",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,42.0,61.0,,,,,,
24453,6109180,1666143730698,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",416983085.0,,,771.0,426.0,522.0,386.0,1021.0,466.0,"-0,17528","-0,04416","-0,98353","-0,02492","-0,02881","-0,99927","3,58","3,06",Valid,Valid,"228,6","127,2","479,2","290,7","140,1","439,7","143,2","105,6","279,7","127,5","0,3486","0,3943","0,1486","0,3575","0,5486","0,4312",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,42.0,61.0,,,,,,
24454,6117467,1666143738985,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",416991372.0,,,779.0,420.0,523.0,383.0,1034.0,456.0,"-0,17524","-0,04600","-0,98345","-0,01631","-0,03285","-0,99933",,,Valid,Valid,"228,6","127,3","478,9","290,7","139,4","441,8","143,3","104,9","283,5","124,9","0,3544","0,3887","0,1490","0,3549","0,5598","0,4225",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,42.0,61.0,,,,,,
24455,6125885,1666143747403,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",416999790.0,,,789.0,410.0,525.0,385.0,1054.0,435.0,"-0,17445","-0,04586","-0,98360","-0,00942","-0,02456","-0,99965",,,Valid,Valid,"228,6","127,6","478,2","293,3","130,4","465,0","143,8","105,3","288,9","118,9","0,3630","0,3793","0,1504","0,3561","0,5755","0,4024",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,42.0,61.0,,,,,,
24456,6134130,1666143755648,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",417008035.0,,,790.0,391.0,529.0,391.0,1051.0,392.0,"-0,17222","-0,04294","-0,98412","-0,01249","-0,04275","-0,99901","3,60","3,44",Valid,Valid,"228,6","127,7","477,7","294,0","127,5","472,6","145,0","106,9","288,1","107,2","0,3636","0,3622","0,1540","0,3616","0,5732","0,3629",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Unclassified,42.0,61.0,,,,,,
24457,6142489,1666143764007,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",417016394.0,,,793.0,393.0,535.0,395.0,1051.0,392.0,"-0,16904","-0,03982","-0,98480","-0,01313","-0,03982","-0,99912",,,Valid,Valid,"228,6","127,4","478,4","294,3","126,2","475,9","146,5","108,1","288,1","107,2","0,3658","0,3643","0,1584","0,3657","0,5732","0,3629",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,17.0,15.0,,,,,,
24458,6150829,1666143772347,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",417024733.0,,,792.0,368.0,537.0,391.0,1047.0,346.0,"-0,16747","-0,04143","-0,98501","-0,01551","-0,06466","-0,99779",,,Valid,Valid,"228,5","127,2","479,0","294,5","125,5","477,6","147,1","107,1","287,1","94,6","0,3651","0,3411","0,1601","0,3623","0,5702","0,3200",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Saccade,17.0,15.0,,,,,,
24459,6159145,1666143780663,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",417033049.0,,,788.0,366.0,534.0,395.0,1042.0,336.0,"-0,16877","-0,03918","-0,98488","-0,01860","-0,06961","-0,99740","3,64","3,34",Valid,Valid,"228,5","127,2","479,1","294,5","125,4","477,9","146,4","108,1","285,6","92,1","0,3621","0,3386","0,1582","0,3658","0,5659","0,3115",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,117.0,8.0,795.0,367.0,"0,3679","0,3397",,
24460,6167504,1666143789022,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",417041408.0,,,789.0,363.0,534.0,391.0,1045.0,334.0,"-0,16910","-0,04126","-0,98474","-0,01694","-0,07115","-0,99732",,,Valid,Valid,"228,6","127,2","479,0","294,6","125,4","478,0","146,3","107,1","286,4","91,3","0,3631","0,3357","0,1578","0,3625","0,5684","0,3089",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,117.0,8.0,795.0,367.0,"0,3679","0,3397",,
24461,6175840,1666143797358,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",417049743.0,,,792.0,363.0,533.0,395.0,1052.0,330.0,"-0,16951","-0,03913","-0,98475","-0,01310","-0,07259","-0,99728",,,Valid,Valid,"228,5","127,2","479,0","294,5","125,2","478,3","146,0","108,2","288,3","90,4","0,3653","0,3359","0,1570","0,3659","0,5737","0,3059",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,117.0,8.0,795.0,367.0,"0,3679","0,3397",,
24462,6178288,1666143799806,Mouse,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,117.0,8.0,795.0,367.0,"0,3679","0,3397",-456.0,978.0
24463,6184156,1666143805674,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",417058059.0,,,795.0,370.0,534.0,402.0,1056.0,338.0,"-0,16900","-0,03520","-0,98499","-0,01078","-0,06834","-0,99760","3,46","3,52",Valid,Valid,"228,5","127,2","479,1","294,6","125,1","478,5","146,3","110,0","289,4","92,4","0,3674","0,3424","0,1578","0,3723","0,5771","0,3125",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,117.0,8.0,795.0,367.0,"0,3679","0,3397",,
24464,6192485,1666143814003,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",417066388.0,,,794.0,372.0,531.0,403.0,1057.0,341.0,"-0,17045","-0,03490","-0,98475","-0,01003","-0,06661","-0,99773",,,Valid,Valid,"228,5","127,2","479,0","294,6","125,2","478,6","145,6","110,2","289,8","93,2","0,3671","0,3442","0,1559","0,3729","0,5782","0,3154",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,117.0,8.0,795.0,367.0,"0,3679","0,3397",,
24465,6194423,1666143815941,Mouse,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,117.0,8.0,795.0,367.0,"0,3679","0,3397",-457.0,976.0
24466,6200826,1666143822344,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",417074730.0,,,793.0,373.0,532.0,403.0,1053.0,342.0,"-0,16993","-0,03466","-0,98485","-0,01235","-0,06543","-0,99778",,,Valid,Valid,"228,5","127,2","479,0","294,6","125,0","478,8","145,8","110,3","288,7","93,6","0,3656","0,3451","0,1564","0,3733","0,5749","0,3168",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,117.0,8.0,795.0,367.0,"0,3679","0,3397",,
24467,6209139,1666143830657,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording4,20.09.2021,20.09.2021,16:36:55.737,14:36:55.737,66132,Timeline2,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",417083042.0,,,796.0,367.0,538.0,393.0,1054.0,341.0,"-0,16652","-0,04046","-0,98521","-0,01187","-0,06576","-0,99776","3,73","3,52",Valid,Valid,"228,5","127,2","479,0","294,6","125,0","479,0","147,5","107,5","288,9","93,4","0,3685","0,3398","0,1614","0,3637","0,5757","0,3160",thumbnail_grossTrial,thumbnail_grossTrial.png,1245.0,1080.0,337.0,0.0,798.0,692.0,Fixation,117.0,8.0,795.0,367.0,"0,3679","0,3397",,
