,Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Mouse position X,Mouse position Y
14408,6885670,515110054404,Eye Tracker,Control group experiment,30.09.2020,Participant0002,Recording2,30.09.2020,30.09.2020,14:53:16.980,12:53:16.980,14124,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",604144964.0,,,906.0,310.0,867.0,332.0,946.0,288.0,"0,05406","0,06524","-0,99640","-0,02202","0,05220","-0,99839",,,Valid,Valid,"205,7","52,5","587,9","272,3","47,7","593,3","237,5","91,0","259,2","78,7","0,4677","0,2870","0,4439","0,3078","0,4915","0,2662",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,525.0,20.0,908.0,316.0,"0,4688","0,2924",,
14409,6893997,515110062731,Eye Tracker,Control group experiment,30.09.2020,Participant0002,Recording2,30.09.2020,30.09.2020,14:53:16.980,12:53:16.980,14124,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",604153291.0,,,902.0,324.0,875.0,340.0,929.0,308.0,"0,05804","0,06865","-0,99595","-0,02990","0,06150","-0,99766","2,92","2,95",Valid,Valid,"205,7","52,4","587,9","272,3","47,7","593,2","239,9","92,9","254,5","84,2","0,4651","0,2997","0,4491","0,3144","0,4812","0,2850",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,525.0,20.0,908.0,316.0,"0,4688","0,2924",,
14410,6902370,515110071104,Eye Tracker,Control group experiment,30.09.2020,Participant0002,Recording2,30.09.2020,30.09.2020,14:53:16.980,12:53:16.980,14124,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",604161664.0,,,915.0,304.0,880.0,336.0,949.0,271.0,"0,06037","0,06724","-0,99591","-0,02066","0,04435","-0,99880",,,Valid,Valid,"205,7","52,4","587,9","272,3","47,7","593,1","241,3","92,1","260,0","74,1","0,4727","0,2811","0,4521","0,3115","0,4933","0,2506",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,525.0,20.0,908.0,316.0,"0,4688","0,2924",,
14411,6910711,515110079445,Eye Tracker,Control group experiment,30.09.2020,Participant0002,Recording2,30.09.2020,30.09.2020,14:53:16.980,12:53:16.980,14124,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",604170004.0,,,909.0,317.0,876.0,350.0,942.0,283.0,"0,05840","0,07347","-0,99559","-0,02356","0,05019","-0,99846",,,Valid,Valid,"205,6","52,4","587,9","272,3","47,7","593,0","240,1","95,7","258,3","77,5","0,4695","0,2932","0,4495","0,3240","0,4894","0,2624",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,525.0,20.0,908.0,316.0,"0,4688","0,2924",,
14412,6918992,515110087726,Eye Tracker,Control group experiment,30.09.2020,Participant0002,Recording2,30.09.2020,30.09.2020,14:53:16.980,12:53:16.980,14124,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",604178285.0,,,909.0,308.0,873.0,332.0,945.0,284.0,"0,05669","0,06542","-0,99625","-0,02248","0,05060","-0,99847","3,77","2,98",Valid,Valid,"205,7","52,3","588,0","272,3","47,7","593,0","239,1","90,9","258,9","77,8","0,4691","0,2854","0,4474","0,3077","0,4908","0,2632",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,525.0,20.0,908.0,316.0,"0,4688","0,2924",,
14413,6927324,515110096058,Eye Tracker,Control group experiment,30.09.2020,Participant0002,Recording2,30.09.2020,30.09.2020,14:53:16.980,12:53:16.980,14124,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",604186617.0,,,907.0,317.0,870.0,351.0,945.0,284.0,"0,05523","0,07386","-0,99574","-0,02257","0,05034","-0,99848",,,Valid,Valid,"205,7","52,3","587,9","272,4","47,8","592,9","238,3","95,9","259,0","77,7","0,4682","0,2937","0,4456","0,3245","0,4909","0,2628",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,525.0,20.0,908.0,316.0,"0,4688","0,2924",,
14414,6935672,515110104406,Eye Tracker,Control group experiment,30.09.2020,Participant0002,Recording2,30.09.2020,30.09.2020,14:53:16.980,12:53:16.980,14124,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",604194965.0,,,908.0,310.0,872.0,337.0,944.0,282.0,"0,05649","0,06775","-0,99610","-0,02318","0,04960","-0,99850",,,Valid,Valid,"205,7","52,3","587,9","272,4","47,8","592,9","239,1","92,3","258,6","77,2","0,4687","0,2868","0,4472","0,3124","0,4901","0,2613",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,525.0,20.0,908.0,316.0,"0,4688","0,2924",,
14415,6943990,515110112724,Eye Tracker,Control group experiment,30.09.2020,Participant0002,Recording2,30.09.2020,30.09.2020,14:53:16.980,12:53:16.980,14124,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",604203282.0,,,906.0,323.0,875.0,357.0,938.0,290.0,"0,05745","0,07673","-0,99540","-0,02579","0,05298","-0,99826","3,03","2,95",Valid,Valid,"205,8","52,3","588,0","272,4","47,8","592,9","239,7","97,6","257,1","79,2","0,4677","0,2992","0,4487","0,3303","0,4868","0,2681",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,525.0,20.0,908.0,316.0,"0,4688","0,2924",,
14416,6952324,515110121058,Eye Tracker,Control group experiment,30.09.2020,Participant0002,Recording2,30.09.2020,30.09.2020,14:53:16.980,12:53:16.980,14124,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",604211616.0,,,913.0,325.0,887.0,360.0,939.0,290.0,"0,06304","0,07813","-0,99495","-0,02555","0,05318","-0,99826",,,Valid,Valid,"205,8","52,3","587,9","272,5","47,8","592,8","243,1","98,5","257,3","79,4","0,4717","0,3010","0,4561","0,3332","0,4872","0,2687",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,525.0,20.0,908.0,316.0,"0,4688","0,2924",,
14417,6960662,515110129396,Eye Tracker,Control group experiment,30.09.2020,Participant0002,Recording2,30.09.2020,30.09.2020,14:53:16.980,12:53:16.980,14124,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",604219954.0,,,910.0,318.0,882.0,351.0,938.0,286.0,"0,06087","0,07404","-0,99540","-0,02572","0,05116","-0,99836",,,Valid,Valid,"205,8","52,3","588,0","272,5","47,8","592,8","241,8","96,1","257,2","78,2","0,4701","0,2949","0,4532","0,3251","0,4870","0,2647",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,525.0,20.0,908.0,316.0,"0,4688","0,2924",,
14418,6968989,515110137723,Eye Tracker,Control group experiment,30.09.2020,Participant0002,Recording2,30.09.2020,30.09.2020,14:53:16.980,12:53:16.980,14124,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",604228280.0,,,911.0,320.0,880.0,356.0,942.0,285.0,"0,05961","0,07619","-0,99531","-0,02391","0,05058","-0,99843","2,87","3,00",Valid,Valid,"205,9","52,3","588,1","272,5","47,9","592,8","241,1","97,3","258,3","77,9","0,4705","0,2964","0,4517","0,3292","0,4894","0,2636",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,525.0,20.0,908.0,316.0,"0,4688","0,2924",,
14419,6977354,515110146088,Eye Tracker,Control group experiment,30.09.2020,Participant0002,Recording2,30.09.2020,30.09.2020,14:53:16.980,12:53:16.980,14124,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",604236645.0,,,909.0,318.0,876.0,350.0,941.0,285.0,"0,05775","0,07385","-0,99560","-0,02450","0,05071","-0,99841",,,Valid,Valid,"205,9","52,3","588,2","272,5","47,9","592,8","240,0","95,9","258,0","78,1","0,4690","0,2943","0,4493","0,3245","0,4888","0,2641",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,525.0,20.0,908.0,316.0,"0,4688","0,2924",,
14420,6985705,515110154439,Eye Tracker,Control group experiment,30.09.2020,Participant0002,Recording2,30.09.2020,30.09.2020,14:53:16.980,12:53:16.980,14124,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",604244996.0,,,909.0,324.0,878.0,353.0,940.0,295.0,"0,05873","0,07502","-0,99545","-0,02527","0,05530","-0,99815",,,Valid,Valid,"205,9","52,3","588,3","272,5","48,0","592,8","240,6","96,6","257,5","80,8","0,4691","0,3002","0,4505","0,3269","0,4877","0,2734",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,525.0,20.0,908.0,316.0,"0,4688","0,2924",,
14421,6993986,515110162720,Eye Tracker,Control group experiment,30.09.2020,Participant0002,Recording2,30.09.2020,30.09.2020,14:53:16.980,12:53:16.980,14124,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",604253277.0,,,909.0,321.0,878.0,346.0,940.0,297.0,"0,05879","0,07192","-0,99568","-0,02501","0,05586","-0,99813","2,68","3,00",Valid,Valid,"205,9","52,2","588,5","272,5","48,0","592,8","240,6","94,7","257,7","81,2","0,4693","0,2976","0,4506","0,3205","0,4880","0,2746",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,525.0,20.0,908.0,316.0,"0,4688","0,2924",,
14422,7002319,515110171053,Eye Tracker,Control group experiment,30.09.2020,Participant0002,Recording2,30.09.2020,30.09.2020,14:53:16.980,12:53:16.980,14124,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",604261609.0,,,907.0,315.0,868.0,326.0,946.0,304.0,"0,05435","0,06277","-0,99655","-0,02240","0,05902","-0,99801",,,Valid,Valid,"205,9","52,2","588,6","272,5","48,1","592,7","238,0","89,3","259,2","83,1","0,4681","0,2917","0,4448","0,3021","0,4914","0,2813",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,525.0,20.0,908.0,316.0,"0,4688","0,2924",,
14423,7010692,515110179426,Eye Tracker,Control group experiment,30.09.2020,Participant0002,Recording2,30.09.2020,30.09.2020,14:53:16.980,12:53:16.980,14124,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",604269982.0,,,908.0,317.0,868.0,323.0,948.0,310.0,"0,05418","0,06145","-0,99664","-0,02130","0,06176","-0,99786",,,Valid,Valid,"205,8","52,2","588,7","272,5","48,1","592,7","237,8","88,5","259,8","84,8","0,4686","0,2931","0,4444","0,2994","0,4927","0,2868",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Fixation,525.0,20.0,908.0,316.0,"0,4688","0,2924",,
