,Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Mouse position X,Mouse position Y
841,6147774,1665921268957,,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,Eye tracker Calibration end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unclassified,17.0,87.0,,,,,,
842,6147774,1665921268957,,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",,ImageStimulusStart,babelia 6164137243739591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unclassified,17.0,87.0,,,,,,
843,6153187,1665921274370,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194535324.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,EyesNotFound,8.0,87.0,,,,,,
844,6161522,1665921282705,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194543660.0,,,112.0,119.0,-193.0,114.0,418.0,124.0,"-0,53175","-0,21497","-0,81917","-0,35739","-0,21935","-0,90783",,,Valid,Valid,"228,1","144,9","433,1","287,5","140,0","439,0","-53,0","31,3","114,6","33,9",,,,,"0,1740","0,1148",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,88.0,,,,,,
845,6169870,1665921291053,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194552008.0,,,417.0,126.0,,,417.0,126.0,,,,"-0,35799","-0,21800","-0,90792",,"3,12",Invalid,Valid,,,,"287,5","140,0","439,4",,,"114,2","34,5","0,1731","0,1168",,,"0,1731","0,1168",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,88.0,,,,,,
846,6178166,1665921299349,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194560304.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,EyesNotFound,8.0,88.0,,,,,,
847,6186491,1665921307674,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194568630.0,,,124.0,136.0,-169.0,148.0,417.0,123.0,"-0,52404","-0,19860","-0,82821","-0,35777","-0,21899","-0,90777",,,Valid,Valid,"228,0","144,6","433,7","287,6","139,7","439,6","-46,4","40,6","114,3","33,7",,,,,"0,1732","0,1139",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,89.0,,,,,,
848,6194826,1665921316009,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194576965.0,,,420.0,115.0,,,420.0,115.0,,,,"-0,35575","-0,22356","-0,90745",,"3,05",Invalid,Valid,,,,"287,6","139,8","440,0",,,"115,1","31,4","0,1750","0,1063",,,"0,1750","0,1063",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,89.0,,,,,,
849,6203179,1665921324362,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194585318.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,EyesNotFound,8.0,89.0,,,,,,
850,6211513,1665921332696,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194593653.0,,,125.0,122.0,-168.0,133.0,418.0,111.0,"-0,52256","-0,20612","-0,82731","-0,35655","-0,22520","-0,90673",,,Valid,Valid,"228,0","144,6","434,0","287,6","139,7","440,0","-46,1","36,4","114,6","30,4",,,,,"0,1738","0,1028",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,90.0,,,,,,
851,6219818,1665921341001,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194601958.0,,,419.0,113.0,,,419.0,113.0,,,,"-0,35626","-0,22426","-0,90707",,"3,05",Invalid,Valid,,,,"287,6","139,9","440,1",,,"114,7","31,0","0,1742","0,1050",,,"0,1742","0,1050",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,90.0,,,,,,
852,6228146,1665921349329,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194610287.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,EyesNotFound,8.0,90.0,,,,,,
853,6236511,1665921357694,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194618652.0,,,117.0,126.0,-185.0,136.0,419.0,115.0,"-0,52906","-0,20362","-0,82379","-0,35642","-0,22327","-0,90726",,,Valid,Valid,"228,1","144,6","434,1","287,6","139,7","440,0","-50,7","37,3","114,7","31,4",,,,,"0,1742","0,1062",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,91.0,,,,,,
854,6244872,1665921366055,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194627013.0,,,415.0,113.0,,,415.0,113.0,,,,"-0,35795","-0,22446","-0,90636",,"3,06",Invalid,Valid,,,,"287,6","139,9","440,2",,,"113,8","30,9","0,1721","0,1045",,,"0,1721","0,1045",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,91.0,,,,,,
855,6253208,1665921374391,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194635350.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,EyesNotFound,8.0,91.0,,,,,,
856,6261503,1665921382686,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194643645.0,,,118.0,128.0,-176.0,143.0,413.0,112.0,"-0,52608","-0,20052","-0,82645","-0,35924","-0,22432","-0,90588",,,Valid,Valid,"228,1","144,6","434,1","287,6","139,7","440,1","-48,3","39,2","113,1","30,8",,,,,"0,1706","0,1041",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,92.0,,,,,,
857,6269839,1665921391022,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194651981.0,,,408.0,113.0,,,408.0,113.0,,,,"-0,36162","-0,22396","-0,90503",,"3,05",Invalid,Valid,,,,"287,6","139,9","440,2",,,"111,7","31,0","0,1676","0,1048",,,"0,1676","0,1048",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,92.0,,,,,,
858,6278169,1665921399352,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194660312.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,EyesNotFound,8.0,92.0,,,,,,
859,6286499,1665921407682,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194668642.0,,,133.0,128.0,-155.0,137.0,420.0,118.0,"-0,51785","-0,20485","-0,83058","-0,35603","-0,22141","-0,90787",,,Valid,Valid,"228,2","144,5","434,1","287,8","139,7","440,1","-42,4","37,4","115,2","32,4","0,0021","0,1181",,,"0,1751","0,1096",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,93.0,,,,,,
860,6294817,1665921416000,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194676961.0,,,486.0,170.0,,,486.0,170.0,,,,"-0,32511","-0,19604","-0,92513",,"3,05",Invalid,Valid,,,,"287,8","139,8","440,3",,,"133,1","46,5","0,2145","0,1575",,,"0,2145","0,1575",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,93.0,,,,,,
861,6303146,1665921424329,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194685290.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,EyesNotFound,8.0,93.0,,,,,,
862,6311522,1665921432705,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194693666.0,,,212.0,176.0,-70.0,187.0,493.0,165.0,"-0,48669","-0,18324","-0,85414","-0,32113","-0,19892","-0,92591",,,Valid,Valid,"228,2","144,4","434,2","287,9","139,7","440,2","-19,2","51,3","135,2","45,2","0,0496","0,1632",,,"0,2191","0,1528",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,94.0,,,,,,
863,6319847,1665921441030,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194701992.0,,,484.0,163.0,,,484.0,163.0,,,,"-0,32542","-0,20009","-0,92416",,"3,05",Invalid,Valid,,,,"287,8","139,8","440,3",,,"132,7","44,5","0,2137","0,1506",,,"0,2137","0,1506",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,94.0,,,,,,
864,6328164,1665921449347,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194710309.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,EyesNotFound,8.0,94.0,,,,,,
865,6336495,1665921457678,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194718640.0,,,211.0,177.0,-64.0,193.0,486.0,160.0,"-0,48445","-0,18063","-0,85597","-0,32459","-0,20135","-0,92418",,,Valid,Valid,"228,2","144,5","434,2","287,8","139,8","440,2","-17,6","52,9","133,2","43,8","0,0492","0,1636",,,"0,2147","0,1483",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,95.0,,,,,,
866,6344851,1665921466034,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194726997.0,,,488.0,158.0,,,488.0,158.0,,,,"-0,32334","-0,20272","-0,92431",,"3,05",Invalid,Valid,,,,"287,8","139,9","440,4",,,"133,7","43,3","0,2158","0,1465",,,"0,2158","0,1465",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,95.0,,,,,,
867,6353155,1665921474338,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194735301.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,EyesNotFound,8.0,95.0,,,,,,
868,6361487,1665921482670,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194743633.0,,,213.0,173.0,-67.0,178.0,492.0,169.0,"-0,48465","-0,18833","-0,85419","-0,32180","-0,19693","-0,92610",,,Valid,Valid,"228,2","144,5","434,3","287,8","139,8","440,3","-18,2","48,8","134,8","46,2","0,0502","0,1606",,,"0,2183","0,1562",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,96.0,,,,,,
869,6369899,1665921491082,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194752046.0,,,493.0,173.0,,,493.0,173.0,,,,"-0,32130","-0,19475","-0,92673",,"3,07",Invalid,Valid,,,,"287,8","139,8","440,5",,,"135,0","47,3","0,2187","0,1599",,,"0,2187","0,1599",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,96.0,,,,,,
870,6378228,1665921499411,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194760375.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,EyesNotFound,8.0,96.0,,,,,,
871,6386461,1665921507644,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194768609.0,,,213.0,176.0,-65.0,184.0,490.0,167.0,"-0,48385","-0,18476","-0,85543","-0,32254","-0,19673","-0,92589",,,Valid,Valid,"228,2","144,2","434,8","287,9","139,5","440,8","-17,8","50,3","134,3","45,8","0,0502","0,1626",,,"0,2172","0,1550",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,97.0,,,,,,
872,6394803,1665921515986,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194776951.0,,,488.0,162.0,,,488.0,162.0,,,,"-0,32288","-0,19887","-0,92531",,"3,02",Invalid,Valid,,,,"287,9","139,4","441,5",,,"133,8","44,5","0,2161","0,1505",,,"0,2161","0,1505",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,97.0,,,,,,
873,6403128,1665921524311,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194785276.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,EyesNotFound,8.0,97.0,,,,,,
874,6411564,1665921532747,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194793713.0,,,222.0,168.0,-55.0,184.0,500.0,152.0,"-0,47849","-0,18329","-0,85875","-0,31631","-0,20340","-0,92659",,,Valid,Valid,"228,1","143,5","436,4","288,0","138,7","442,4","-15,1","50,3","137,0","41,6","0,0561","0,1555",,,"0,2231","0,1407",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,98.0,,,,,,
875,6419787,1665921540970,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194801936.0,,,500.0,148.0,,,500.0,148.0,,,,"-0,31543","-0,20489","-0,92657",,"3,05",Invalid,Valid,,,,"288,1","138,5","443,3",,,"137,1","40,4","0,2233","0,1368",,,"0,2233","0,1368",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,98.0,,,,,,
876,6428160,1665921549343,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194810309.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,EyesNotFound,8.0,98.0,,,,,,
877,6436448,1665921557631,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194818598.0,,,214.0,159.0,-71.0,169.0,499.0,149.0,"-0,48258","-0,18791","-0,85546","-0,31588","-0,20210","-0,92703",,,Valid,Valid,"227,9","142,5","438,6","288,2","137,7","444,7","-19,5","46,1","136,7","40,7","0,0508","0,1470",,,"0,2223","0,1378",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,99.0,,,,,,
878,6444940,1665921566123,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194827090.0,,,495.0,146.0,,,495.0,146.0,,,,"-0,31730","-0,20275","-0,92640",,"3,06",Invalid,Valid,,,,"288,2","137,4","445,8",,,"135,5","39,9","0,2199","0,1349",,,"0,2199","0,1349",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,99.0,,,,,,
879,6453159,1665921574342,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194835309.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,EyesNotFound,8.0,99.0,,,,,,
880,6461444,1665921582627,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194843595.0,,,344.0,219.0,137.0,264.0,551.0,173.0,"-0,39268","-0,14284","-0,90851","-0,28896","-0,18756","-0,93879",,,Valid,Valid,"228,2","141,5","441,3","288,8","136,9","447,4","37,5","72,2","151,1","47,5","0,1293","0,2024","0,0045","0,2442","0,2541","0,1606",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,100.0,,,,,,
881,6469779,1665921590962,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194851929.0,,,500.0,320.0,300.0,343.0,700.0,297.0,"-0,31254","-0,10137","-0,94448","-0,21053","-0,11962","-0,97024","3,38","3,25",Valid,Valid,"228,5","141,3","442,4","289,2","136,6","448,4","82,1","93,8","191,9","81,3","0,2230","0,2963","0,1025","0,3174","0,3436","0,2751",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,100.0,,,,,,
882,6478143,1665921599326,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194860293.0,,,,,,,,,,,,,,,,,Invalid,Invalid,,,,,,,,,,,,,,,,,babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,EyesNotFound,8.0,100.0,,,,,,
883,6486443,1665921607626,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194868591.0,,,583.0,371.0,300.0,343.0,867.0,399.0,"-0,31303","-0,10005","-0,94446","-0,11558","-0,05984","-0,99149",,,Valid,Valid,"229,2","140,9","444,0","290,2","136,3","450,0","82,1","93,8","237,7","109,2","0,2734","0,3434","0,1025","0,3174","0,4442","0,3694",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Saccade,25.0,14.0,,,,,,
884,6494808,1665921615991,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194876955.0,,,753.0,466.0,527.0,477.0,978.0,456.0,"-0,18736","-0,02292","-0,98202","-0,04886","-0,02594","-0,99847","3,31","3,17",Valid,Valid,"229,3","140,8","444,2","290,2","136,4","450,3","144,5","130,5","268,2","124,7","0,3753","0,4316","0,2395","0,4414","0,5111","0,4218",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Saccade,25.0,14.0,,,,,,
885,6503108,1665921624291,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194885255.0,,,766.0,460.0,547.0,482.0,986.0,439.0,"-0,17554","-0,01998","-0,98427","-0,04417","-0,03614","-0,99837",,,Valid,Valid,"229,1","140,9","444,4","290,1","136,4","450,5","149,9","131,8","270,2","120,1","0,3834","0,4262","0,2513","0,4461","0,5156","0,4063",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Saccade,25.0,14.0,,,,,,
886,6511472,1665921632655,Eye Tracker,Participant0060,20.09.2021,Participant0060,Recording1,20.09.2021,20.09.2021,16:33:13.073,14:33:13.073,66391,Timeline1,Tobii I-VT (Fixation),1.145.28180,1080,1920,"10,00",194893617.0,,,768.0,468.0,550.0,490.0,987.0,447.0,"-0,17415","-0,01519","-0,98460","-0,04438","-0,03094","-0,99854",,,Valid,Valid,"229,4","140,9","444,4","290,4","136,3","450,4","150,7","134,0","270,4","122,4","0,3846","0,4337","0,2533","0,4534","0,5160","0,4141",babelia 6164137243739591,babelia 6164137243739591.jpg,1662.0,1080.0,129.0,0.0,640.0,416.0,Unclassified,17.0,101.0,,,,,,
